ID;DEPARTAMENTO;CIUDAD;LOCALIDAD;BARRIO
7211;1;7;9;139
7212;1;7;9;125
7213;1;7;9;124
7214;1;7;9;150
7215;1;7;9;130
7216;1;7;9;151
7217;1;7;9;123
7218;1;7;9;133
7219;1;7;9;130
7220;1;7;9;129
7221;1;7;9;150
7222;1;7;9;128
7223;1;7;9;149
7224;1;7;9;154
7225;1;7;9;151
7226;1;7;9;132
7227;1;7;9;116
7228;1;7;9;141
7229;1;7;9;128
7230;1;7;9;135
7231;1;7;9;150
7232;1;7;9;143
7233;1;7;9;139
7234;1;7;9;141
7235;1;7;9;142
7236;1;7;9;125
7237;1;7;9;141
7238;1;7;9;133
7239;1;7;9;136
7240;1;7;9;141
7241;1;7;9;146
7242;1;7;9;151
7243;1;7;9;149
7244;1;7;9;124
7245;1;7;9;125
7246;1;7;9;148
7247;1;7;9;148
7248;1;7;9;127
7249;1;7;9;124
7250;1;7;9;130
7251;1;7;9;130
7252;1;7;9;138
7253;1;7;9;133
7254;1;7;9;116
7255;1;7;9;142
7256;1;7;9;129
7257;1;7;9;128
7258;1;7;9;141
7259;1;7;9;124
7260;1;7;9;125
7261;1;7;9;117
7262;1;7;9;124
7263;1;7;9;136
7264;1;7;9;135
7265;1;7;9;151
7266;1;7;9;142
7267;1;7;9;133
7268;1;7;9;134
7269;1;7;9;141
7270;1;7;9;138
7271;1;7;9;153
7272;1;7;9;127
7273;1;7;9;138
7274;1;7;9;133
7275;1;7;9;143
7276;1;7;9;130
7277;1;7;9;148
7278;1;7;9;124
7279;1;7;9;117
7280;1;7;9;142
7281;1;7;9;148
7282;1;7;9;125
7283;1;7;9;133
7284;1;7;9;126
7285;1;7;9;130
7286;1;7;9;125
7287;1;7;9;137
7288;1;7;9;117
7289;1;7;9;125
7290;1;7;9;136
7291;1;7;9;128
7292;1;7;9;141
7293;1;7;9;148
7294;1;7;9;141
7295;1;7;9;130
7296;1;7;9;138
7297;1;7;9;123
7298;1;7;9;154
7299;1;7;9;129
7300;1;7;9;130
7301;1;7;9;125
7302;1;7;9;133
7303;1;7;9;135
7304;1;7;9;117
7305;1;7;9;137
7306;1;7;9;146
7307;1;7;9;125
7308;1;7;9;128
7309;1;7;9;130
7310;1;7;9;138
7311;1;7;9;132
7312;1;7;9;138
7313;1;7;9;116
7314;1;7;9;137
7315;1;7;9;144
7316;1;7;9;139
7317;1;7;9;125
7318;1;7;9;125
7319;1;7;9;129
7320;1;7;9;136
7321;1;7;9;117
7322;1;7;9;132
7323;1;7;9;135
7324;1;7;9;140
7325;1;7;9;123
7326;1;7;9;130
7327;1;7;9;124
7328;1;7;9;125
7329;1;7;9;142
7330;1;7;9;142
7331;1;7;9;132
7332;1;7;9;136
7333;1;7;9;116
7334;1;7;9;132
7335;1;7;9;130
7336;1;7;9;124
7337;1;7;9;123
7338;1;7;9;148
7339;1;7;9;139
7340;1;7;9;129
7341;1;7;9;117
7342;1;7;9;127
7343;1;7;9;130
7344;1;7;9;148
7345;1;7;9;130
7346;1;7;9;153
7347;1;7;9;125
7348;1;7;9;128
7349;1;7;9;137
7350;1;7;9;128
7351;1;7;9;125
7352;1;7;9;142
7353;1;7;9;148
7354;1;7;9;141
7355;1;7;9;135
7356;1;7;9;142
7357;1;7;9;146
7358;1;7;9;144
7359;1;7;9;124
7360;1;7;9;151
7361;1;7;9;142
7362;1;7;9;142
7363;1;7;9;130
7364;1;7;9;116
7365;1;7;9;130
7366;1;7;9;138
7367;1;7;9;128
7368;1;7;9;136
7369;1;7;9;137
7370;1;7;9;142
7371;1;7;9;117
7372;1;7;9;148
7373;1;7;9;125
7374;1;7;9;125
7375;1;7;9;141
7376;1;7;9;133
7377;1;7;9;124
7378;1;7;9;148
7379;1;7;9;125
7380;1;7;9;128
7381;1;7;9;138
7382;1;7;9;125
7383;1;7;9;124
7384;1;7;9;130
7385;1;7;9;144
7386;1;7;9;116
7387;1;7;9;125
7388;1;7;9;124
7389;1;7;9;128
7390;1;7;9;125
7391;1;7;9;129
7392;1;7;9;132
7393;1;7;9;137
7394;1;7;9;123
7395;1;7;9;125
7396;1;7;9;128
7397;1;7;9;137
7398;1;7;9;116
7399;1;7;9;117
7400;1;7;9;136
7401;1;7;9;132
7402;1;7;9;125
7403;1;7;9;136
7404;1;7;9;123
7405;1;7;9;147
7406;1;7;9;128
7407;1;7;9;133
7408;1;7;9;117
7409;1;7;9;136
7410;1;7;9;127
7411;1;7;9;144
7412;1;7;9;117
7413;1;7;9;128
7414;1;7;9;140
7415;1;7;9;136
7416;1;7;9;125
7417;1;7;9;132
7418;1;7;9;130
7419;1;7;9;153
7420;1;7;9;124
7421;1;7;9;130
7422;1;7;9;135
7423;1;7;9;131
7424;1;7;9;142
7425;1;7;9;128
7426;1;7;9;125
7427;1;7;9;151
7428;1;7;9;148
7429;1;7;9;142
7430;1;7;9;150
7431;1;7;9;136
7432;1;7;9;147
7433;1;7;9;133
7434;1;7;9;128
7435;1;7;9;142
7436;1;7;9;148
7437;1;7;9;135
7438;1;7;9;128
7439;1;7;9;137
7440;1;7;9;148
7441;1;7;9;133
7442;1;7;9;132
7443;1;7;9;128
7444;1;7;9;139
7445;1;7;9;136
7446;1;7;9;148
7447;1;7;9;139
7448;1;7;9;148
7449;1;7;9;117
7450;1;7;9;117
7451;1;7;9;144
7452;1;7;9;150
7453;1;7;9;140
7454;1;7;9;141
7455;1;7;9;143
7456;1;7;9;124
7457;1;7;9;127
7458;1;7;9;147
7459;1;7;9;125
7460;1;7;9;125
7461;1;7;9;128
7462;1;7;9;117
7463;1;7;9;130
7464;1;7;9;147
7465;1;7;9;148
7466;1;7;9;147
7467;1;7;9;128
7468;1;7;9;137
7469;1;7;9;143
7470;1;7;9;142
7472;1;7;9;145
7473;1;7;9;148
7474;1;7;9;117
7475;1;7;9;153
7476;1;7;9;125
7477;1;7;9;154
7478;1;7;9;136
7479;1;7;9;142
7480;1;7;9;151
7481;1;7;9;137
7482;1;7;9;128
7483;1;7;9;148
7484;1;7;9;138
7485;1;7;9;129
7486;1;7;9;137
7487;1;7;9;126
7488;1;7;9;142
7489;1;7;9;130
7490;1;7;9;147
7491;1;7;9;142
7492;1;7;9;147
7493;1;7;9;142
7494;1;7;9;128
7495;1;7;9;126
7496;1;7;9;137
7497;1;7;9;130
7498;1;7;9;148
7499;1;7;9;147
7500;1;7;9;128
7501;1;7;9;151
7502;1;7;9;130
7503;1;7;9;137
7504;1;7;9;141
7505;1;7;9;125
7506;1;7;9;135
7507;1;7;9;145
7508;1;7;9;133
7509;1;7;9;137
7510;1;7;9;141
7511;1;7;9;129
7512;1;7;9;137
7513;1;7;9;143
7514;1;7;9;139
7515;1;7;9;126
7516;1;7;9;130
7517;1;7;9;128
7518;1;7;9;130
7519;1;7;9;132
7520;1;7;9;150
7521;1;7;9;124
7522;1;7;9;142
7523;1;7;9;146
7524;1;7;9;138
7525;1;7;9;125
7526;1;7;9;139
7527;1;7;9;148
7528;1;7;9;138
7529;1;7;9;147
7530;1;7;9;137
7531;1;7;9;130
7532;1;7;9;128
7533;1;7;9;124
7534;1;7;9;116
7535;1;7;9;154
7536;1;7;9;132
7537;1;7;9;130
7538;1;7;9;150
7539;1;7;9;126
7540;1;7;9;141
7541;1;7;9;129
7542;1;7;9;147
7543;1;7;9;149
7544;1;7;9;117
7545;1;7;9;146
7546;1;7;9;154
7547;1;7;9;137
7548;1;7;9;125
7549;1;7;9;125
7550;1;7;9;128
7551;1;7;9;135
7552;1;7;9;130
7553;1;7;9;123
7554;1;7;9;142
7555;1;7;9;126
7556;1;7;9;136
7557;1;7;9;153
7558;1;7;9;124
7559;1;7;9;124
7560;1;7;9;124
7561;1;7;9;142
7562;1;7;9;124
7563;1;7;9;147
7564;1;7;9;132
7565;1;7;9;138
7566;1;7;9;123
7567;1;7;9;147
7568;1;7;9;145
7569;1;7;9;139
7570;1;7;9;127
7571;1;7;9;124
7572;1;7;9;124
7573;1;7;9;148
7574;1;7;9;130
7575;1;7;9;133
7576;1;7;9;137
7577;1;7;9;125
7578;1;7;9;126
7581;1;7;9;142
7582;1;7;9;150
7584;1;1;2;26
7586;1;7;9;142
7587;1;7;9;141
7588;1;7;9;142
7589;1;7;9;132
7590;1;7;9;116
7592;1;7;9;130
7593;1;7;9;148
7594;1;7;9;153
7595;1;7;9;141
7596;1;7;9;151
7597;1;7;9;146
7598;1;7;9;132
7599;1;7;9;133
7600;1;7;9;133
7601;1;7;9;139
7602;1;7;9;150
7603;1;7;9;147
7604;1;7;9;128
7605;1;7;9;146
7606;1;7;9;128
7607;1;1;2;17
7608;1;1;2;32
7609;1;7;9;130
7610;1;7;9;151
7611;1;7;9;137
7612;1;7;9;141
7613;1;7;9;117
7615;1;7;9;148
7616;1;7;9;130
7617;1;7;9;140
7618;1;7;9;130
7619;1;7;9;141
7620;1;7;9;146
7621;1;7;9;128
7622;1;7;9;125
7625;1;7;9;133
7626;1;7;9;141
7627;1;7;9;126
7628;1;7;9;125
7629;1;7;9;116
7630;1;7;9;128
7631;1;7;9;123
7632;1;7;9;135
7633;1;7;9;142
7634;1;7;9;147
7635;1;7;9;147
7636;1;7;9;124
7637;1;7;9;148
7639;1;7;9;122
7640;1;7;9;123
7641;1;7;9;125
7642;1;7;9;135
7643;1;7;9;117
7644;1;7;9;133
7645;1;7;9;123
7646;1;7;9;153
7647;1;7;9;125
7648;1;1;2;17
7649;1;7;9;137
7650;1;1;2;17
7652;1;7;9;127
7653;1;1;2;31
7655;1;1;3;39
7657;1;7;9;148
7658;1;7;9;138
7659;1;7;9;145
7660;1;7;9;150
7661;1;7;9;142
7662;1;7;9;116
7664;1;7;9;142
7666;1;7;9;143
7667;1;7;9;129
7669;1;7;9;132
7670;1;7;9;128
7671;1;7;9;130
7672;1;7;9;138
7673;1;7;9;133
7674;1;7;9;142
7675;1;7;9;138
7676;1;7;9;128
7678;1;1;2;30
7680;1;7;9;137
7681;1;1;2;30
7682;1;7;9;139
7685;1;7;9;155
7686;1;7;9;125
7687;1;7;9;116
7688;1;7;9;130
7689;1;7;9;130
7690;1;7;9;132
7691;1;7;9;133
7693;1;7;9;123
7695;1;1;2;28
7696;1;1;2;31
7699;1;1;2;31
7700;1;1;2;31
8215;1;19;10;159
8263;1;7;9;144
8424;1;19;10;169
10302;1;7;9;135
10422;1;19;10;169
10864;1;7;9;142
10865;1;7;9;124
10868;1;1;2;26
10869;1;7;9;142
10870;1;7;9;128
10871;1;7;9;130
11515;1;1;1;4
12301;1;7;9;144
12302;1;7;9;151
12303;1;7;9;130
12304;1;7;9;124
12305;1;7;9;145
12306;1;7;9;145
12307;1;7;9;141
14537;1;7;9;146
14538;1;7;9;128
14545;1;1;2;29
14548;1;7;9;131
14549;1;7;9;124
14550;1;7;9;128
14553;1;1;2;31
14555;1;7;9;121
14557;1;7;9;145
14559;1;1;2;17
14562;1;7;9;136
14563;1;7;9;126
14564;1;7;9;147
14565;1;7;9;124
14567;1;7;9;130
14568;1;7;9;123
14570;1;1;2;17
14571;1;7;9;125
14572;1;7;9;125
14575;1;7;9;132
14577;1;7;9;130
14579;1;7;9;127
14580;1;7;9;124
14589;1;7;9;145
14591;1;7;9;130
14593;1;7;9;148
14704;1;19;10;168
14745;1;7;9;146
14747;1;7;9;133
14749;1;1;2;32
14752;1;7;9;117
14753;1;7;9;132
14754;1;7;9;142
14755;1;7;9;116
14756;1;7;9;130
14757;1;7;9;124
14762;1;7;9;139
14763;1;7;9;145
14764;1;7;9;137
14765;1;7;9;128
14766;1;7;9;146
14769;1;7;9;131
14773;1;1;2;26
14774;1;7;9;131
14781;1;7;9;124
14783;1;7;9;153
14787;1;7;9;125
14792;1;7;9;131
14793;1;7;9;124
14794;1;7;9;125
14796;1;7;9;135
14799;1;7;9;135
14801;1;7;9;127
14813;1;7;9;128
14814;1;7;9;128
14816;1;7;9;151
14819;1;1;2;17
14837;1;7;9;136
14840;1;1;2;17
14851;1;7;9;132
14864;1;7;9;150
14881;1;7;9;137
14916;1;7;9;130
14918;1;7;9;132
14927;1;7;9;123
14933;1;7;9;137
14934;1;7;9;141
14955;1;1;2;17
14958;1;7;9;130
14959;1;7;9;148
14968;1;7;9;116
14969;1;7;9;132
14977;1;7;9;143
14978;1;7;9;125
14979;1;7;9;125
14980;1;7;9;128
14981;1;7;9;125
14982;1;7;9;129
14983;1;7;9;128
14984;1;7;9;131
14993;1;7;9;116
14998;1;7;9;146
14999;1;7;9;130
15006;1;1;2;17
15007;1;7;9;151
15016;1;1;2;31
15019;1;7;9;136
15021;1;7;9;125
15023;1;7;9;132
15026;1;7;9;123
15028;1;1;2;31
15035;1;7;9;141
15038;1;7;9;150
15042;1;7;9;130
15044;1;7;9;128
15049;1;7;9;125
15050;1;7;9;130
15051;1;7;9;130
15066;1;1;2;31
15072;1;7;9;130
15076;1;7;9;126
15077;1;1;2;31
15090;1;7;9;136
15092;1;7;9;144
15095;1;7;9;147
15097;1;7;9;151
15098;1;7;9;129
15099;1;7;9;123
15100;1;7;9;130
15101;1;7;9;148
15102;1;7;9;133
15103;1;7;9;126
15104;1;7;9;123
15109;1;7;9;125
15131;1;7;9;125
15144;1;7;9;124
15145;1;7;9;137
15148;1;7;9;116
15160;1;7;9;142
15174;1;7;9;117
15177;1;7;9;117
15184;1;7;9;131
15186;1;7;9;136
15187;1;7;9;123
15189;1;7;9;125
15190;1;7;9;153
15204;1;7;9;153
15209;1;7;9;116
15210;1;7;9;134
15211;1;7;9;125
15218;1;7;9;124
15220;1;7;9;129
15230;1;7;9;131
15231;1;7;9;141
15232;1;7;9;142
15233;1;7;9;139
15235;1;7;9;142
15237;1;7;9;147
15239;1;1;2;32
15240;1;7;9;130
15242;1;7;9;135
15246;1;7;9;130
15247;1;7;9;125
15249;1;1;2;17
15258;1;7;9;139
15276;1;1;2;17
15277;1;7;9;123
15282;1;7;9;142
15283;1;1;2;23
15284;1;7;9;133
15289;1;7;9;133
15290;1;7;9;146
15291;1;7;9;125
15292;1;7;9;123
15293;1;7;9;130
15294;1;1;2;31
15295;1;7;9;130
15297;1;7;9;128
15299;1;1;2;31
15301;1;7;9;141
15304;1;7;9;139
15308;1;7;9;141
15312;1;1;2;31
15315;1;7;9;150
15316;1;7;9;131
15321;1;7;9;151
15322;1;7;9;148
15325;1;7;9;117
15330;1;7;9;127
15354;1;7;9;148
15360;1;7;9;155
15366;1;7;9;146
15369;1;7;9;137
15374;1;1;3;38
15375;1;1;2;31
15377;1;7;9;148
15378;1;7;9;148
15379;1;7;9;130
15382;1;7;9;136
15398;1;7;9;130
15405;1;7;9;117
15408;1;1;2;27
15409;1;1;3;34
15412;1;7;9;130
15425;1;1;2;28
15430;1;7;9;137
15439;1;7;9;124
15450;1;7;9;129
15451;1;7;9;116
15469;1;7;9;138
15479;1;7;9;124
15487;1;7;9;151
15494;1;1;2;31
15496;1;1;2;17
15498;1;7;9;146
15503;1;7;9;124
15504;1;7;9;132
15507;1;7;9;128
15511;1;7;9;129
15516;1;7;9;136
15517;1;7;9;153
15523;1;7;9;130
15530;1;1;3;41
15533;1;7;9;123
15534;1;7;9;137
15537;1;7;9;124
15538;1;1;2;17
15539;1;7;9;139
15542;1;7;9;130
15543;1;7;9;128
15544;1;7;9;143
15547;1;7;9;133
15548;1;1;2;23
15550;1;7;9;124
15555;1;7;9;136
15568;1;7;9;155
15577;1;7;9;133
15578;1;7;9;142
15592;1;7;9;117
15598;1;7;9;125
15600;1;7;9;152
15604;1;7;9;123
15605;1;7;9;125
15615;1;1;2;29
15632;1;19;10;171
15633;1;7;9;123
15637;1;7;9;124
15638;1;7;9;127
15645;1;7;9;131
15647;1;7;9;125
15648;1;7;9;130
15656;1;7;9;125
15661;1;7;9;147
15667;1;7;9;130
15668;1;7;9;124
15673;1;1;2;31
15675;1;1;2;23
15676;1;7;9;126
15679;1;7;9;139
15680;1;7;9;124
15681;1;7;9;136
15684;1;7;9;125
15688;1;7;9;151
15691;1;7;9;128
15694;1;7;9;135
15705;1;7;9;148
15708;1;7;9;145
15710;1;7;9;148
15713;1;1;2;17
15717;1;1;2;17
15718;1;7;9;141
15724;1;7;9;128
15729;1;7;9;128
15731;1;7;9;135
15736;1;7;9;131
15737;1;7;9;144
15740;1;7;9;130
15741;1;7;9;125
15754;1;7;9;148
15770;1;1;2;26
15777;1;7;9;126
15781;1;7;9;142
15787;1;7;9;130
15792;1;7;9;132
15794;1;1;2;26
15795;1;1;2;12
15808;1;7;9;128
15810;1;7;9;125
15811;1;1;2;17
15812;1;7;9;128
15814;1;7;9;148
15821;1;1;2;32
15823;1;7;9;154
15826;1;7;9;116
15830;1;1;2;26
15831;1;7;9;150
15834;1;1;2;26
15837;1;7;9;137
15838;1;7;9;130
15844;1;7;9;130
15846;1;7;9;142
15847;1;7;9;130
15848;1;7;9;123
15849;1;1;2;32
15850;1;7;9;117
15854;1;7;9;132
15857;1;7;9;128
15864;1;7;9;135
15867;1;1;2;31
15870;1;7;9;137
15872;1;7;9;142
15874;1;7;9;123
15875;1;7;9;131
15878;1;7;9;133
15879;1;7;9;117
15887;1;7;9;124
15888;1;7;9;135
15896;1;1;2;17
15897;1;7;9;125
15899;1;7;9;147
15907;1;7;9;140
15910;1;7;9;146
15912;1;7;9;129
15915;1;7;9;117
15917;1;7;9;130
15921;1;7;9;154
15922;1;7;9;137
15923;1;7;9;127
15924;1;7;9;138
15927;1;7;9;139
15929;1;7;9;131
15938;1;7;9;141
15945;1;7;9;148
15955;1;7;9;123
15958;1;1;2;17
15960;1;7;9;125
15961;1;1;7;104
15967;1;7;9;124
15968;1;7;9;127
15969;1;7;9;148
15978;1;7;9;123
15980;1;7;9;142
15981;1;7;9;131
15982;1;7;9;141
15988;1;7;9;128
15990;1;7;9;150
15991;1;7;9;150
15997;1;1;2;17
16000;1;7;9;142
16004;1;7;9;148
16008;1;7;9;137
16010;1;7;9;147
16012;1;7;9;130
16013;1;7;9;138
16020;1;7;9;139
16021;1;7;9;130
16022;1;7;9;148
16029;1;7;9;150
16033;1;1;2;26
16037;1;7;9;131
16038;1;7;9;133
16039;1;7;9;125
16041;1;7;9;148
16056;1;7;9;130
16070;1;7;9;126
16075;1;7;9;137
16093;1;7;9;125
16094;1;1;2;23
16098;1;7;9;124
16118;1;7;9;120
16120;1;7;9;147
16121;1;7;9;120
16126;1;7;9;120
16132;1;7;9;122
16134;1;7;9;131
16135;1;7;9;120
16138;1;7;9;128
16145;1;7;9;116
16151;1;7;9;136
16155;1;7;9;122
16157;1;1;2;31
16158;1;7;9;125
16162;1;7;9;122
16163;1;7;9;122
16164;1;7;9;125
16166;1;7;9;128
16167;1;7;9;122
16168;1;7;9;126
16170;1;7;9;120
16172;1;7;9;142
16179;1;7;9;122
16180;1;7;9;151
16181;1;7;9;139
16190;1;7;9;123
16194;1;7;9;122
16197;1;7;9;123
16199;1;7;9;128
16200;1;7;9;129
16204;1;7;9;141
16213;1;7;9;124
16215;1;7;9;123
16218;1;7;9;120
16219;1;7;9;122
16227;1;7;9;137
16228;1;7;9;132
16232;1;7;9;130
16234;1;7;9;135
16239;1;7;9;148
16244;1;7;9;132
16248;1;1;2;26
16251;1;7;9;122
16254;1;7;9;133
16256;1;1;2;26
16257;1;7;9;128
16260;1;7;9;124
16261;1;7;9;130
16264;1;7;9;136
16269;1;7;9;151
16270;1;1;3;42
16272;1;1;2;17
16282;1;7;9;148
16284;1;1;2;28
16289;1;7;9;127
16298;1;7;9;144
16301;1;7;9;131
16302;1;7;9;141
16306;1;7;9;135
16307;1;7;9;141
16311;1;7;9;120
16315;1;7;9;130
16317;1;7;9;142
16321;1;7;9;141
16322;1;7;9;132
16323;1;7;9;135
16326;1;7;9;136
16327;1;7;9;151
16336;1;7;9;131
16337;1;7;9;141
16339;1;7;9;117
16340;1;7;9;125
16344;1;7;9;118
16346;1;7;9;148
16349;1;7;9;147
16352;1;7;9;124
16355;1;7;9;128
16357;1;7;9;134
16363;1;7;9;147
16366;1;7;9;133
16372;1;7;9;122
16374;1;1;2;32
16382;1;7;9;153
16385;1;7;9;128
16388;1;7;9;136
16390;1;7;9;123
16392;1;7;9;133
16393;1;7;9;132
16395;1;7;9;125
16400;1;7;9;130
16402;1;7;9;116
16403;1;7;9;129
16404;1;19;10;0
16405;1;7;9;124
16406;1;7;9;130
16408;1;7;9;125
16410;1;7;9;124
16412;1;7;9;142
16413;1;7;9;122
16423;1;7;9;124
16424;1;7;9;132
16437;1;7;9;117
16439;1;1;2;23
16440;1;7;9;122
16443;1;7;9;134
16445;1;7;9;125
16448;1;7;9;124
16452;1;7;9;136
16454;1;7;9;132
16459;1;7;9;122
16469;1;7;9;124
16470;1;7;9;129
16472;1;1;2;17
16473;1;7;9;135
16475;1;7;9;148
16491;1;7;9;130
16493;1;7;9;128
16495;1;7;9;142
16496;1;7;9;117
16497;1;7;9;142
16500;1;7;9;147
16504;1;7;9;134
16507;1;7;9;123
16511;1;7;9;122
16515;1;7;9;135
16518;1;7;9;132
16520;1;7;9;148
16527;1;1;2;31
16532;1;1;2;31
16556;1;7;9;137
16558;1;7;9;124
16561;1;7;9;123
16566;1;7;9;124
16572;1;7;9;124
16573;1;7;9;137
16585;1;7;9;122
16590;1;7;9;128
16591;1;1;2;26
16595;1;7;9;116
16599;1;7;9;137
16603;1;7;9;139
16605;1;7;9;128
16611;1;7;9;137
16613;1;7;9;142
16615;1;7;9;130
16618;1;7;9;120
16622;1;1;3;34
16627;1;7;9;154
16631;1;7;9;121
16634;1;1;2;29
16640;1;7;9;119
16645;1;7;9;151
16647;1;7;9;119
16648;1;7;9;119
16649;1;7;9;119
16654;1;7;9;150
16655;1;7;9;124
16658;1;7;9;121
16659;1;7;9;121
16663;1;7;9;133
16666;1;7;9;142
16669;1;7;9;122
16676;1;7;9;121
16677;1;7;9;121
16682;1;7;9;129
16687;1;1;2;32
16690;1;7;9;148
16694;1;7;9;123
16707;1;7;9;117
16709;1;7;9;133
16711;1;7;9;130
